stationReference,month,avg_daily_pet
TQ25_86,9,1.8657486451776282
E46631,9,2.167371791841538
E2590,9,2.262893732736871
E4409,9,2.2322065069214507
44246,9,2.0619569833919877
E46371,9,2.193501991741418
E47251,9,2.3313179644100788
E1114,9,2.0917936788023135
E1298,9,2.2498947382804673
43190,9,1.8836032322487148
SU73/8,9,1.8067111595431737
E2081,9,2.315593956028869
E2219,9,1.9914339677219999
3802TH,9,1.994519612844932
SU97/78A,9,1.9743485305087334
TQ35_42,9,1.8929252883641652
43196,9,1.9041244542554636
E4811,9,2.076909487440057
E2892,9,2.4737327183763247
48194,9,1.849658848041281
0782SO,9,1.993578479753103
E27431,9,2.1385776622176236
E2671,9,2.355404141022333
0321TH,9,1.8478389009168656
5303TH,9,2.116042361550313
SU89/7,9,1.8057307412229702
E1996,9,2.167633552951408
E22901,9,2.0324941626555275
E21397,9,2.2194732350970106
TQ36_38,9,1.896568012715448
E27452,9,2.231315049323839
SU38_46B,9,1.8559911648335694
SU74_40,9,1.92133081457527
SU27_119,9,1.8281454421588816
3678TH,9,1.9355597104819426
43170,9,1.7187472218086675
E4400,9,2.1566155504232802
52230,9,2.0073236654413913
43176,9,1.8782863500019435
44236,9,1.8047541414044943
L3241,9,2.1002028461286786
F3105,9,1.982779323303043
L3208,9,2.0374174057824708
F3123,9,1.982779323303043
L3207,9,1.991083470826844
L3250,9,2.003299838265246
F3120,9,2.0051716308457532
L3246,9,1.9942208007406987
E4810,9,2.0349267956435035
E2604,9,2.252738721356535
L3243,9,2.0285852260468324
2611,9,1.935310896008241
3056TH,9,1.883903910498728
4169TH,9,1.8985651595696544
E24826,9,2.528501244466151
AN-SFRB,9,2.1417504905636533
Not_Specified,9,2.2452224563512853
AN-BOST,9,2.214748437291414
H_obs.upstream,9,2.2010746734675752
AN-BURG,9,2.463503814636942
AN-KLYN_BACKUP,9,2.178192093265168
AN-COLN,9,2.013273964797537
AN-FOSD,9,2.192852733292376
AN-BOYG,9,2.4542133809295854
AN-YARM,9,2.45849085025197
AN-COLN_BACKUP,9,2.013273964797537
AN-KLYN,9,2.178192093265168
AN-CLAC,9,2.2910926077904907
AN-GOX,9,2.175199011012437
AN-WLHS,9,2.2908780842742242
2226A,9,1.9173690790520161
2206A,9,1.9173690790520161
730520,9,1.5323261516112678
0,9,1.9671885871369434
43188,9,1.8434339910594901
44241,9,1.870285342119873
7086,9,1.992140608776024
E8282,9,1.7835067439184582
E8280,9,1.7835067439184582
692118,9,1.7404903356014574
022021,9,1.7072173694466963
2275,9,1.879755050779335
46152,9,1.9218639027470992
50198,9,1.9256455854291665
690115,9,1.504797675943544
690105,9,1.5378441645347805
690185,9,1.5868638666200032
690139,9,1.5486192483848173
694122,9,1.8535476827938595
694075,9,1.8474455881004412
E16120,9,1.867484719487989
L3205,9,1.9912225336674176
L3320,9,2.17450095414169
021039,9,1.6748062154840304
L3331,9,2.25873937172604
L3231,9,1.9912225336674176
L3112,9,1.995885357785861
F3102,9,1.9928168914547517
L32014_NE,9,2.1033442675092986
E41434,9,2.0934141751511204
E47901,9,2.1861308901765844
2935TH,9,1.8715962688564154
1674TH,9,2.0240294366648017
2613TH,9,1.947515353617687
1090_w3TH,9,2.0234551253393023
E21794,9,2.183539890399439
E47907,9,2.1861308901765844
44247,9,2.179440101475869
8207TH,9,1.869460370034008
E41694,9,2.263174288892652
E23343,9,2.1918106037020713
L2516,9,1.9170051513695616
E71339,9,2.547612975899678
E65501,9,2.197864319475744
44150,9,1.9014096934414213
2254TH,9,1.8303087204622075
45180,9,1.9454456329906287
700320,9,1.7607051287261821
738345,9,1.8039424127209323
713119_TEMP,9,1.6575195830592684
736420,9,1.7191415991084047
738360,9,1.7707087282958527
46165,9,1.7117213315069155
45182,9,1.7971170636013627
46164,9,1.879452581425083
46163,9,1.9554963792071298
E5500,9,1.7855074332422531
3101SE,9,1.936802881840507
46839,9,1.9700642965786577
1113SO,9,1.825360590670786
E5485,9,2.05448484453122
700401,9,1.6537191768480952
700399,9,1.6680493683842987
1488TH,9,1.9959292430806799
E10943,9,2.0398600318261417
E9510,9,2.0864773024045054
E10924,9,1.9559455599080742
E9500,9,2.0221057899807993
E9941,9,1.872790460417858
E11100,9,1.9120638331756237
E7451,9,1.8061676096650425
E11331,9,2.0091243428126138
E7850,9,1.783392663266077
E11310,9,2.0091243428126138
E7280,9,2.0373264823447
E11570,9,1.8969291857353285
E11340,9,2.0091243428126138
E14250,9,2.128228469589982
E12020,9,1.9358593516077105
E14320,9,2.160776955780196
E11733,9,1.9011189268190152
E11350,9,2.131749649508125
E12381,9,1.936802881840507
E13880,9,1.817710954302793
E15050,9,2.145636176229373
E13533,9,1.9810491105961276
E13463,9,1.9721961712016243
E13523,9,1.9810491105961276
E13840,9,1.8925611954538732
E14680,9,2.1462461217047935
E10800,9,2.0051182392755034
E9890,9,1.867509397144798
E43779,9,2.0145961179876575
E5080,9,2.1118362555062387
L1377,9,1.8986339742209253
L2481,9,1.9471784061867283
L2473,9,1.9442501894286983
L2471,9,1.9442501894286983
1285SO,9,2.1312420262271816
2667,9,1.9389212551735666
2512,9,1.9590516661012318
2644,9,1.9850773555583292
2277,9,1.9367331218627455
2273,9,1.949362743493989
2267,9,1.8863276268427676
E23746,9,2.158087963609422
9608SE,9,2.1312420262271816
E24828,9,2.2470217593677053
E4816,9,2.1360922605161123
4896,9,1.9234482485197875
4105,9,1.7472069112653306
4200,9,1.753250079648634
4101,9,1.7164919890249146
4153,9,1.9076436083880888
4166,9,1.9278515592724401
4122,9,1.8365359610939767
4165,9,1.708674998857977
4152,9,1.7579019213281637
4535,9,1.8521120662450878
4898,9,1.930557736267125
4863,9,1.745442370729691
4168,9,1.9151838530006224
4159,9,1.7226135474018958
4703,9,1.8228850129054994
4169,9,1.9070287304392577
4182,9,1.8219257697105038
4176,9,1.786689680146602
4843,9,1.7715126618035013
4002,9,1.8969997722387213
4125,9,1.8958013265143197
E41984,9,2.152059659219907
E41647,9,2.0251161204488364
L0962,9,2.0688902913131915
L12041,9,1.6819941934031042
E65301,9,2.195625993126019
E65302,9,2.195625993126019
E65701,9,2.0034264258486254
E65801,9,2.241029266813193
E65401,9,2.1726664765925707
E65711,9,2.0034264258486254
E65601,9,1.9949291499589146
L02203,9,1.9387195831740385
L1811,9,2.057641545557903
L0207,9,1.9480568210230733
F1402,9,1.6940019024738608
L1359,9,2.001035101971484
L0311,9,2.0201408657950557
L0923,9,2.0891904170149957
2299TH,9,2.0244816206206195
L3921,9,1.8603841676063244
432605,9,1.9726058480195066
692424,9,1.70374099629162
5263TH,9,2.1272698453131618
F1650,9,1.698484073874007
2716SO,9,1.9967788182813413
3319SE,9,2.0091810297064927
L2408,9,1.9425910379676303
L2841,9,2.0139879801420997
736406,9,1.752432050055386
5544TH,9,2.004640867564125
5559TH,9,2.0016686294065336
E1555,9,2.1682837015459593
E7040,9,1.8403579281021796
L2603,9,2.092564474561628
L13512,9,1.9640344477880771
L2604,9,2.000075427429659
3114SO,9,2.0018998446408536
2906SE,9,2.052661789773525
693009,9,1.8021206099492455
4259,9,1.8309672391602836
4180,9,1.8689146014951488
4183,9,1.7124529834234745
4119,9,1.7476965572951668
4179,9,1.7183296825908911
4148,9,1.9463543344095888
E3810,9,2.261015744469111
4815,9,1.725495884132401
4167,9,1.9351017193361293
4249,9,1.8193986305282401
4147,9,1.9166482504336073
F2517,9,1.9544499605629935
761516,9,1.41807307417792
E72324,9,2.0974747879437206
E72339,9,2.0974747879437206
E70539,9,2.227568228054631
E70524,9,2.227568228054631
E73139,9,1.96208943115848
E73124,9,1.96208943115848
E70824,9,1.9057017648408314
E70839,9,1.9057017648408314
E72924,9,2.1628447719421064
E72939,9,2.1628447719421064
E72839,9,2.0653226541477365
E72825,9,2.0653226541477365
E72824,9,2.0653226541477365
E73024,9,1.9426366251255698
E73039,9,1.9426366251255698
E73224,9,1.9073012810569274
E73239,9,1.9073012810569274
E73324,9,2.3195881417205992
E73339,9,2.3195881417205992
700406,9,1.7699410365743098
698106,9,1.811722049817913
700448,9,1.7932373114147668
2117,9,1.8950124678030882
L17032,9,1.8749984743091448
531186,9,1.8104959394510343
531187,9,1.9588787312267233
531185,9,1.879278734724966
_L32014_NE,9,2.1033442675092986
L1705A,9,1.914002452163489
L1707A,9,1.869815192448601
E4886,9,2.287627069846921
0305SO,9,1.8649873444211666
E1162,9,1.8649873444211666
52162,9,1.9669453904552552
52161,9,1.9669453904552552
E3465,9,2.1874835858409982
E3433,9,2.0826177400723465
52163,9,1.9765004702350397
E61301,9,2.1553718190573723
730100,9,1.5119260279588802
720300,9,1.6695217760993042
5583TH,9,2.0123088081347205
5496TH,9,1.996510744988388
F3412,9,2.031470983316909
F3402,9,2.035736029677021
F2830,9,2.0164806954613472
F2835,9,2.0124940280434775
F2480,9,2.0074897417734343
F2330,9,1.9688975226378627
E3826,9,1.977002217032814
2438SO,9,1.81474769089852
3422SO,9,1.878753687907865
3423SO,9,1.878753687907865
2440SO,9,1.8239185793228798
2598SO,9,1.957373923962845
49182,9,1.7371797122341235
E11715,9,2.052661789773525
E11703,9,1.8940626449792206
E3580,9,2.4423482810309824
E3060,9,2.4128248222759043
E3070,9,2.305111833624208
E3050,9,2.4774468560247103
E11723,9,1.7618886809056653
E11560,9,2.1648864250817734
E11722,9,1.736939003817641
E12810,9,1.7759060571922087
E11690,9,1.8709251174201396
E14284,9,2.1205878838414054
690420,9,1.675128310966294
736417,9,1.7319293414268049
L1771,9,1.8712205330443255
E10101,9,2.233796532978379
2134A,9,1.8717936581629495
49169,9,1.6743944816098348
49167,9,1.6591798404420686
1085TH,9,2.0146399362423435
2975SE,9,2.1312420262271816
431117,9,1.9242290202640666
E14741,9,2.0983240025213217
2512SO,9,2.099680662741555
E13404,9,1.99854267648416
E12672,9,2.112272870389541
E14261,9,2.0180461669325234
E11360,9,2.205742211402249
E12030,9,1.9882138436822205
E13363,9,1.9929000905273913
E15100,9,2.1646598314701504
E15060,9,2.145636176229373
2884,9,1.8373677438426232
2608,9,1.8524850735583274
2046,9,1.8447347640518716
2063,9,1.8434968113608192
2899BTH,9,2.0359661769585755
E13836,9,1.9586148673068526
693017,9,1.7777634490908047
693027,9,1.789998829864844
2509SO,9,1.845522265210496
E9960,9,1.845522265210496
51129,9,1.9034891368134017
2897BTH,9,2.0359661769585755
2420_TH,9,1.9460622049413938
L1526,9,1.681164340172807
2708SO,9,2.202152353905529
51130,9,2.195114784288268
3208SE,9,1.9122711071190668
693544,9,1.8746495848511238
4230TH,9,2.038740676604845
4410TH,9,2.0027004605452055
2850TH,9,1.8680891414163416
1003SO,9,1.9650207046085988
2851SO,9,1.8626672589065099
2276,9,1.9639530210397276
E4350,9,1.788547292095218
E21102,9,2.1745281866261243
E23012,9,2.0248932185656208
E21103,9,2.1059922997930185
755900B,9,1.927218935627008
690554,9,1.7022317182965099
021034,9,1.7580929116551103
021035,9,1.7551979186813795
371301002,9,2.054200879711945
531188,9,1.8870023151278863
531190,9,2.0421814959066733
531191,9,2.0421814959066733
531189,9,1.8666593167003704
5518TH,9,2.021560623248891
49163,9,1.6163832067066743
46170,9,1.7276517092598225
724830,9,1.7080860126603432
E7450,9,1.8061676096650425
023026,9,1.6963467789368127
E1776,9,2.286724296047439
2270_w1TH,9,1.9131159901772756
Barstaple_Yeo_FC,9,1.8988171847952027
2261,9,1.9550656893975615
2898,9,1.8408463011705394
E1631,9,2.53762753865261
2883TH,9,1.7993103931305967
2862TH,9,2.0026489978451343
TQ3635,9,1.8766392911942984
2283TH,9,1.7993103931305967
E1017,9,2.296933536467741
L2478,9,1.9988578865969937
2805TH,9,2.121030083251716
E72623,9,2.1767996376389394
L1751,9,2.0137395098440964
L15401,9,1.6230555988330666
L1539,9,1.6636007408125701
L1536,9,1.7004263380209075
F1530,9,1.702575890654689
L1538A,9,1.6586920510717962
L12062,9,1.631842729121127
L1215,9,1.6815003980924519
L1303,9,2.0159354955802202
L1141,9,1.84792726178641
L11311,9,1.9216255577787646
L1132,9,1.9076419710546346
3346TH,9,1.8594870209748129
E2173,9,2.284046024642857
0503SO,9,1.830210329232172
0904SO,9,1.8530808895365012
1610SO,9,1.7454033255203147
L0681,9,1.91753547113789
L0812,9,1.9548114373909589
L0691,9,1.918819002814521
L0800,9,2.0921856560512833
L0801,9,2.0894424021395728
L0208,9,1.9409363186584303
L0301,9,2.0131833226972904
L0302,9,2.0131833226972904
L0218,9,1.905182354592097
L08102,9,2.019162620212849
L28091,9,1.9774366897390396
L28092,9,1.9774366897390396
700402,9,1.659410873764352
L2363,9,1.8537774936589806
L0305,9,2.01096057217773
L2029,9,1.9285713315803903
L2401B,9,2.0172193684000312
45189,9,1.5363070708092046
45187,9,1.5656331826213343
45188,9,1.5363070708092046
50104,9,1.9145133188490062
45191,9,1.7977407661728892
45192,9,1.8163743276889728
45266,9,1.8599836679839827
45264,9,1.8242156536592982
45265,9,2.0133436943717853
45263,9,1.9139324413070122
45193,9,2.002811659204965
45195,9,2.08563025130912
45194,9,1.9980557560419185
45667,9,2.2032122244889876
L3921A,9,1.8482376556931226
L2711,9,1.96859328369628
F2802,9,2.049969745378654
L3408,9,1.980916216660115
L3402,9,2.131939593294077
L3130,9,2.0021709232613603
L3010,9,2.1334534237906055
151816001,9,1.9878098768946553
L3121,9,1.9927891878165218
L3109,9,1.9927891878165218
531192,9,2.0005723157434843
SO6621,9,1.768359510852594
2531,9,1.7669325303447867
2532,9,1.7669325303447867
L32011,9,2.023948281190359
L3330,9,2.1840566224645577
L3341,9,2.2412790574284704
744132,9,1.67666846741096
744131,9,1.6954122138100174
L3340,9,2.3653789551330866
L3350,9,2.428012065159335
L3111,9,1.995885357785861
0350TH,9,2.0123088081347205
4610,9,1.9547484472936607
FWLL01_FW,9,2.074933244087547
530810,9,1.8665959002596753
FWPCD01_FW,9,2.515305176769554
E4838,9,2.1626711895188553
E4805,9,2.2849213163660123
E4840,9,2.4966960406411434
E4858,9,2.337156320045897
E45802,9,2.324851839726935
E1001,9,2.1665751498493875
E4849,9,2.2588680354543254
E1436,9,2.220868724032797
E6204,9,2.2532002113385334
E4972,9,2.0977284887999517
E46462,9,2.0765485785561846
E4964,9,2.2628075840107744
E1810,9,2.1475554135115553
E4940,9,2.2725835385326905
E1105,9,2.2118503657470745
E27462,9,2.231315049323839
E1722,9,2.2751413504983957
E1236,9,2.1441534146282764
E1139,9,2.2532002113385334
E4960,9,2.2222741078024315
E45851,9,2.333373138581517
E10100,9,2.233796532978379
E27464,9,2.231315049323839
E4955,9,2.2470412071325243
E46482,9,2.0810486749647827
E1351,9,2.338280777021245
E1171,9,2.2339073343838165
E4906,9,2.234538898478817
E2727,9,2.299819858157561
E4946,9,2.1682837015459593
E42804,9,2.22371875342303
E4890,9,2.259540617404987
E4988,9,2.159098120838189
E1284,9,2.2778086684882246
E1328,9,2.424691432228528
E1283,9,2.2778086684882246
E1327,9,2.424691432228528
E65506,9,2.2010746734675752
E1275,9,2.4122920135146786
E1318,9,2.1285756205926756
E4990,9,2.159098120838189
E5309,9,2.2356402667418673
023047,9,1.6288058150956641
024019,9,1.7827780085529914
L0306,9,2.026354691722687
L2809B,9,1.9774366897390396
E46469,9,2.0765485785561846
E1195,9,2.308007461503875
E1196,9,2.308007461503875
E46472,9,2.0765485785561846
E2966,9,2.0355791260496776
E65001,9,2.313479847363827
E2728,9,2.273187207896909
F2518,9,1.9682147114714903
L1704,9,2.0159120029714894
L2411,9,2.014461891304037
L2407,9,1.9397120787544955
L12071,9,1.6317819050857982
761515,9,1.41807307417792
L2471B,9,1.9442501894286983
L1353,9,2.0204913327910456
690404,9,1.6284901263525569
680302,9,1.8526152184192566
690315,9,1.6552269318274506
692707,9,1.7704892188030013
681009,9,1.7899775558175242
690211,9,1.5659664919179275
690700,9,1.6345650427918137
682500,9,1.935964899163481
764120,9,1.6177074764610933
E25501,9,2.0235247681592807
E8560,9,1.8054948392203738
683200,9,2.0240512696176642
693015,9,1.845419818130362
693018,9,1.8484463667560982
765100,9,1.6294340339003104
690465,9,1.6244695290924631
685502,9,2.056709175078761
2111SO,9,1.9372159162182216
2832SO,9,2.185208716945218
E6990,9,1.8791109164520445
E11610,9,2.1652671477852636
2702SO,9,1.7963825013449914
E9980,9,1.871045903034222
E9970,9,1.8458745027915318
2135SO,9,1.8178766915695637
4193,9,2.0925238265134394
46109,9,1.9753180180175078
4252,9,1.9804745945525726
4187,9,2.0443800401134644
2616_PCH,9,2.0343549600138986
4729,9,2.099652381220659
2616_HBR,9,2.0343549600138986
2616_SEV,9,2.0343549600138986
4761,9,1.9019161225433812
762510,9,1.6132094021977132
E5462,9,1.825674670064271
2594SO,9,1.93107596577741
E4982,9,2.2094683325463835
692705,9,1.7805883339471038
E22184,9,2.178192093265168
E5464,9,1.92385248673211
L2012,9,1.9997756431529772
694130,9,1.8547369660218898
693600,9,1.8805109099383697
L13810,9,1.7761967865769386
L0942,9,2.092169992417288
L2472,9,1.9442501894286983
L1656,9,1.6600102491424056
L17014,9,1.8944188432899753
9681SO,9,2.0139034212919937
2292BTH,9,1.9376636212215774
F2120,9,1.812883866075055
023057,9,1.6319887613925823
L32013_NE,9,2.044691642659977
L32012_NE,9,2.037609181544775
E14750,9,1.9342190576578302
3035TH,9,1.8767770834640554
434313,9,1.8787116343544037
445529,9,1.8161267120399651
530189,9,2.0026826866235132
530173,9,1.8104959394510343
735019,9,1.528537051578075
735003,9,1.4952517394331053
FWGE01_FW,9,2.2143808120693227
737526,9,1.5237001031349753
444105,9,1.835668172425404
530105,9,2.0382699616081354
25A17,9,1.9264982549448584
432312,9,1.8116333366882045
432315,9,1.830150840611681
445930,9,2.047627333607178
448115,9,1.9014096934414213
1754,9,1.9726058480195066
445610,9,1.8939556292390867
23A02,9,1.8198638205499924
713115,9,1.6397100924164114
E4926,9,2.17652342620338
E81356,9,1.936590133467545
L1719,9,1.9494907652441418
L1783,9,1.836985694124768
L0851,9,2.0813082095480637
L3493,9,2.044048588570629
E1578,9,2.254663022525091
E1237,9,2.1441534146282764
E1215,9,2.072651557487622
E46651,9,2.164658371873086
F1601,9,1.816219268415676
E5321,9,2.28679113144605
E1065,9,2.0355791260496776
E4930,9,2.310468858072619
E4934,9,2.336879754771392
E46643,9,2.1889748621113543
E24872,9,2.1229283253421105
E4410,9,2.2541567364330444
2200,9,1.953118432492126
E46497,9,2.3229743309539708
E68044,9,2.271093934966239
E68137,9,2.361700410904656
18A10d,9,1.916240969702997
0100LB,9,1.8653766116851813
E68200,9,2.355404141022333
E49234,9,2.180160087824094
E68301,9,2.3557070575195858
E68102,9,2.361700410904656
E68302,9,2.3557070575195858
E68100,9,2.361700410904656
E68000,9,2.271093934966239
E68002,9,2.271093934966239
L35024,9,1.8190502750255717
4821,9,1.9099860895683674
E7071,9,1.773017177255448
2002SO,9,1.783392663266077
E7091,9,1.7878899942180442
E7061,9,1.754603245704372
E7083,9,1.7603753888771012
2833,9,1.81751723860046
L1731B,9,2.0159120029714894
L0422,9,1.873162775321755
L39021,9,2.048818091384373
L0351,9,2.0225310342176477
L1255,9,1.7422756839551474
L3213,9,2.1033442675092986
2549,9,1.8834232282970143
763404,9,1.5703369958763245
SE730,9,1.9448351185309976
750801,9,1.454913551072245
E71283,9,1.7449782290215232
E71983,9,1.776810499975875
E71963,9,1.776810499975875
E80863,9,1.9018129346288857
E71943,9,1.6052894229829549
E84069,9,1.81537463717835
E72003,9,1.8518904922642103
E80535,9,1.9335802321000999
E84089,9,1.818054618256678
E81959,9,1.8512585122538288
E84169,9,1.9483985205683974
E84049,9,2.226402936412671
E81939,9,1.9246593401153644
E84009,9,1.9655656878400336
E81979,9,1.8975614657359572
E84029,9,2.086582707803463
E71313,9,1.875748495575529
4208,9,2.037905124525452
2548,9,1.7508662158128228
F1701,9,2.025915041345619
F1960,9,1.5154063277537966
E71333,9,1.8692281763184804
L0554,9,1.6600102491424056
2553,9,1.722116455759735
2539,9,1.7581084643401867
2538,9,1.7546526136931884
4902,9,1.7671186567997783
720535_BASIN,9,1.6801209842801434
E84109,9,2.0079368147476413
E84129,9,2.0707568623407084
E84149,9,2.0868804910174537
E84249,9,2.0562095935147364
E80903,9,1.7591331389871492
E72053,9,1.443396147205655
E84283,9,1.923769879803689
E80883,9,1.920920238321383
700390,9,1.6792849942129955
2885BTH,9,1.8980786557751883
L1034,9,1.8823706890690712
L0550,9,1.930012164753961
E82484,9,1.7605967633918473
023066,9,1.612304013762293
023063,9,1.671314368833466
L3238,9,2.040180827071325
SU78_45C,9,1.909054801323091
713204,9,1.5412374177610855
7509SE,9,1.8317258913821794
765600,9,1.626216251443036
E84409,9,1.6802402954246867
E84429,9,2.157763183090268
E84463,9,1.8180562620882201
E84323,9,1.944991745119803
E84209,9,1.958941361774586
E84443,9,1.944991745119803
152503002,9,1.9733183161525516
712412,9,1.6336943125451036
700421,9,1.7706639047680695
L2029A,9,1.9285713315803903
050301012,9,1.9322397498644586
SE7050,9,1.8591520751019532
2542,9,1.9270818350277383
2541,9,1.884646709019801
2543,9,1.9249870129889797
2544,9,1.884646709019801
2545,9,1.9011142124648008
2546,9,1.9387785267647784
2547,9,1.720484279059975
4650,9,1.7177263427221126
4688,9,1.9423544183009815
4690,9,2.206182623882793
4691,9,2.023717991510544
4693,9,1.755859392027638
4651,9,1.7757372345886766
L3915,9,1.9084946083986407
4662,9,1.7271243874023399
F1509,9,1.6674935717349855
L39020,9,2.1317771392239226
L2551,9,1.917640796173057
024030,9,1.6589734508028402
713038_,9,1.7130105152033492
700405,9,1.6942752898106677
2529,9,1.9638084224742214
2528,9,1.9957378130123922
L2926,9,2.055087743726092
710200_,9,1.6658962174681484
732003,9,1.7888202348673836
713038,9,1.7130105152033492
710200,9,1.6658962174681484
710401,9,1.6594100606284445
720708,9,1.906359688766976
E20747,9,1.8017569417317987
023062,9,1.6519649698136836
692665,9,1.7896671722503266
694015,9,1.8400966053589825
693011,9,1.8307799927528634
693012,9,1.7662778055830561
693013,9,1.714796629475806
690341,9,1.735743270152425
681290,9,1.8502211281359366
690481,9,1.6357610106904334
692438,9,1.706024183344352
692633,9,1.7893917331327975
E84263,9,1.903769584374282
E80819,9,1.8629416873519213
E1486,9,1.8863151522050785
E15406,9,1.9006880916435007
4684,9,1.9070064446260482
4681,9,1.889918375830805
4683,9,1.6024947626983697
4676,9,1.9126482076018447
4686,9,1.9592114277802417
4678,9,1.9454919918413254
4679,9,1.9659532176947794
4680,9,1.9586507632188093
4689,9,1.9705131522678618
4692,9,1.9311766835754531
4687,9,1.968017754475196
2540,9,1.922777458873942
4661,9,1.7526403629468978
4654,9,1.824359340855274
4652,9,1.7925454088403057
730525,9,1.5718649619472964
4685,9,1.9458422907519834
754008,9,1.5815152357600697
L3237,9,2.034515897095689
47000,9,1.9352347307491264
753200,9,1.7791414125251137
E68651,9,2.220868724032797
067639,9,1.9835713709914795
4682,9,1.604686855991364
713207a,9,1.6205570885405571
713207,9,1.6205570885405571
1390TH,9,2.02813447014608
2416TH,9,1.9204686376913715
1482TH,9,1.9948558006508947
3092TH,9,1.8238992852759464
3072TH,9,1.9228644973502904
1912TH,9,1.8715225957334278
2434TH,9,1.918190829876913
0301TH,9,1.9680869526411733
2934TH,9,1.804075893284447
2450TH,9,1.9230136772030777
1304TH,9,2.024615002138996
9623SE,9,1.8721566431339778
9625SE,9,1.8266347618534453
9627SE,9,1.8900037365896738
9624SE,9,2.288124099704056
9630SE,9,2.0491530290506748
9450SE,9,1.9502446525680257
9453SE,9,1.860292758893189
9452SE,9,2.0706368227131278
9451SE,9,1.9893344792804297
9626SE,9,1.866076559912085
0331TH,9,1.9648289750722345
5485TH,9,2.002993311151079
4653,9,1.7787558896591997
765005,9,1.4739059630021203
F2108a,9,1.6375161330339907
E255,9,1.9041787800671424
F3485,9,1.9808613424079478
E560A,9,1.8853378019614024
SE560,9,1.8853378019614024
2055,9,1.4573388219630126
E9531,9,1.9499863357905658
E9094,9,1.9685919332556026
L0927,9,2.058697484500051
4663,9,1.7855408865415714
253222001,9,1.7196013212509247
4677,9,1.9587030993000072
9628SE,9,2.402145115942667
E31329,9,2.0791676137508004
E31349,9,2.0918415337409733
E7300,9,2.071413750301659
2044,9,1.8794416299242043
2834,9,1.8215528958384495
2056,9,1.6942623573813749
2940SO,9,1.9968709901119366
E79000,9,1.8394740780869898
E81910,9,1.7117213315069155
E7310,9,2.1144054895620417
386386,9,1.7896671722503266
2537,9,1.7010369884314405
2552,9,1.7916120706585197
L0908,9,2.063522177030435
7804SE,9,2.416418941500575
690440,9,1.620757710734178
E7320,9,2.1319859036611857
E6460,9,1.9160589337878073
E7660,9,2.4761247186943405
E85103,9,2.001266270062526
E80547,9,1.9335802321000999
E1073,9,2.078773015256673
E8731,9,1.7906162427168495
E13300,9,1.9764150292877531
E11320,9,1.976333520756911
E78420,9,1.7489750157905994
E13950,9,1.9582257842807878
E14820,9,2.004387889270691
94521SE,9,2.0706368227131278
94531SE,9,1.860292758893189
94510SE,9,1.9893344792804297
L12013,9,1.8186320799858975
F2709,9,1.9683311174757976
L0245,9,1.9546703995388712
F3193,9,1.9590938798915647
E10565,9,1.9504275268650495
E7532,9,1.9442884349092677
E4580,9,1.9404290659441794
E10525,9,1.9504275268650495
E9092,9,2.0655586717632035
E83164,9,1.9176946930119574
5521TH,9,2.012848967236133
E31364,9,2.1080374270121864
SE71739,9,2.025052626362298
E74014,9,1.7470246873245292
9609SO,9,1.8867884382192168
0503SOa,9,1.830210329232172
L0711,9,2.066796687968763
432321,9,1.8544976835367544
450130,9,2.077178068114159
4605,9,1.7502372019335124
5042,9,1.7502372019335124
700016,9,1.939184213566413
5365TH,9,1.9435592147964829
738348,9,1.7707087282958527
E85263,9,2.202023762085914
E84189,9,1.912909194704827
E85183,9,1.8003111174435857
E73963,9,1.6806283952218852
E73953,9,1.7027043698809998
764117,9,1.6215768672241675
E71003,9,1.814858232782173
E83203,9,2.0588300008084848
E83223,9,2.0598479117177453
E74304,9,1.8412354660092172
E73370,9,1.8703393937704438
L17014A,9,1.8944188432899753
F1204,9,1.6932090017399923
26350,9,1.7559167394785449
2101,9,2.0262879130405897
9498SE,9,1.9311647384610622
BB_EAST_URv,9,1.9926882349411204
E83173,9,2.077178068114159
0010,9,1.9981362935821463
761441,9,1.7935420068888261
2602,9,1.8642430435604622
2199,9,1.8603922388035117
E7048,9,2.0231955524815795
067022,9,1.9095325498848545
E4992,9,2.2132248401659873
2100,9,2.0138634800453525
2556,9,2.035139203504608
5044,9,1.9586507632188093
0340TH,9,1.9669450633091947
711086,9,1.4805002067337147
8116SE,9,1.9744676400617367
2534,9,2.0216574829009213
2817TH,9,1.9669450633091947
5354TH,9,1.958690565224247
E6593,9,2.313207923585917
8114SE,9,2.004387889270691
5114,9,1.650372643882896
720247,9,1.6765051571003953
E50048,9,2.1788466884753093
1029TH,10,1.0369301649164147
E2043,10,1.0794348435788428
52119,10,1.1301791798837044
E21136,10,1.068017829568137
2067,10,0.9942926071822173
48143,10,1.309774383547475
720215,10,0.8728628077703491
F1906,10,0.8957250704265811
E8266,10,0.9737947886532204
1771TH,10,0.979291796537452
531118,10,0.9839233101229247
52207,10,1.1059664310191584
E1147,10,1.099482781058753
E70039,10,1.2525176619924767
E70024,10,1.2525176619924767
693115,10,0.9504030378215195
690611,10,0.8463635889603691
E21720,10,1.0659440923012553
2804TH,10,1.0658572658265486
2406TH,10,1.033625295578288
4615TH,10,0.9888162410988325
43165,10,1.0501732626580542
2020,10,1.0355633533195776
3400TH,10,0.864208398292167
L1931,10,0.9504300699388807
44112,10,1.2185294174159798
023008,10,0.8501948941092407
690203,10,0.7512872763483356
4036,10,1.1191151171399627
46128,10,1.0694143036835684
